id;lat;lon;description;format
None;37.64781;-85.85793;I-65 MP 89.2;['http://rwis.kytc.ky.gov/itscams/D04/current_65SB892.jpg']
None;37.55403;-85.87815;I-65 MP 82.8;['http://rwis.kytc.ky.gov/itscams/D04/current_65SB828.jpg']
None;36.647581;-86.568617;I-65 MP 2 Simpson Co.;['http://rwis.kytc.ky.gov/itscams/D04/current_65NBSIM.jpg']
None;37.619028;-85.955051;WK Pky @ MP 129;['http://rwis.kytc.ky.gov/itscams/D04/current_wkmp129.JPG']
None;37.42621;-85.88253;I-65 MP 73.9;['http://rwis.kytc.ky.gov/itscams/D04/current_65NB739.jpg']
None;38.176367;-84.81235;US60 @ Chenault Road;['http://rwis.kytc.ky.gov/itscams/D05/current_us60che.jpg']
None;38.166121;-84.897651;US127 @ Frankfort KY;['http://rwis.kytc.ky.gov/itscams/D05/current_us127jc.jpg']
None;38.180766;-84.894483;US60 @ US127 Intersection;['http://rwis.kytc.ky.gov/itscams/D05/current_us60127.jpg']
None;38.345217;-85.753507;I-65 just South of I-265 Exit 6 Indiana;['http://pws.trafficwise.org/pullover/172_65_56_11.jpg']
None;38.25932994;-85.741192;I-65 at Spaghetti Junction;['http://www.trimarc.org/images/milestone/CCTV_05_65_1365.jpg']
None;38.370025;-85.754724;I-65 at SR 60 Exit 7 Indiana;['http://www.trimarc.org/images/snapshots/IND_CCTV005.jpg']
None;38.26104241;-85.73032357;I-64 adj. Adams St.;['http://www.trimarc.org/images/milestone/CCTV_05_64_0058.jpg']
None;38.2694;-85.7456;I-65 over Market St. Exit 0 Indiana;['http://pws.trafficwise.org/pullover/172_65_1_10.jpg']
None;38.29485;-85.755883;I-65 at Eastern Ave. Ind. Exit 2 Indiana;['http://www.trimarc.org/images/snapshots/IND_CCTV008.jpg']
None;38.3027;-85.8771;I-64 at Ind. 150;['http://pws.trafficwise.org/pullover/172_64_204_10.jpg']
None;38.2821;-85.82605;Sherman Minton Br (Indiana side);['http://pws.trafficwise.org/pullover/172_64_237_11.jpg']
None;38.2857;-85.8291;I-64 at New Albany, Ind.;['http://pws.trafficwise.org/pullover/172_64_234_10.jpg']
None;38.301483;-85.849133;I-64 at I-265 in Ind.;['http://www.trimarc.org/images/snapshots/CCTV027.jpg']
None;38.3935;-85.7619;I-65 at Sellersburg, Ind.(Exit 9 - SR 311);['http://pws.trafficwise.org/pullover/172_65_90_10.jpg']
None;38.25602;-85.76504;Downtown Louisville at 9th & Market;['http://www.trimarc.org/images/snapshots/CCTV064.jpg']
None;38.25326;-85.75056;Downtown Louisville at Brook & Jefferson;['http://www.trimarc.org/images/snapshots/CCTV067.jpg']
None;38.2493;-85.74786;I-65 near M. Ali Exit;['http://www.trimarc.org/images/snapshots/CCTV070.jpg']
None;38.16196;-84.722785;I-64 Woodford County;['http://rwis.kytc.ky.gov/itscams/D07/current_I64MP63.jpg']
None;37.962825;-84.389634;I-75 Exit 107 Athens - Boonesboro;['http://rwis.kytc.ky.gov/itscams/D07/current_I75107S.jpg']
None;37.882156;-84.33738;Clays Ferry Bridge SB Above Deck;['http://rwis.kytc.ky.gov/itscams/D07/current_I75CF76.jpg']
None;38.016001;-84.159664;I-64 Clark County;['http://rwis.kytc.ky.gov/itscams/D07/current_I64CCWB.jpg']
None;38.147391;-84.530131;I-75 @ Ironworks Pike;['http://rwis.kytc.ky.gov/itscams/D07/current_7512007.jpg']
None;38.253346;-84.549018;I-75 Scott County SB;['http://rwis.kytc.ky.gov/itscams/D07/current_I75SCSB.jpg']
None;38.243697;-84.545459;I-75 Scott County NB;['http://rwis.kytc.ky.gov/itscams/D07/current_I75SCNB.jpg']
None;38.119372;-84.526716;I-75 @ Northern Split;['http://rwis.kytc.ky.gov/itscams/D07/current_I75NSNB.jpg']
None;38.099709;-84.48497;I-75 @ Newtown Pike;['http://rwis.kytc.ky.gov/itscams/D07/current_I75NEWT.jpg']
None;38.076728;-84.456505;I-75 @ Paris Pike;['http://rwis.kytc.ky.gov/itscams/D07/current_I75PIKE.jpg']
None;38.056118;-84.430737;I-75 @ Southern Split;['http://rwis.kytc.ky.gov/itscams/D07/current_I75Spit.jpg']
None;38.039412;-84.419977;I-75 @ Winchester Road;['http://rwis.kytc.ky.gov/itscams/D07/current_I75winc.jpg']
None;37.809573;-84.323747;I-75 Madison County SB;['http://rwis.kytc.ky.gov/itscams/D07/current_I75MCSB.jpg']
None;37.823361;-84.323114;I-75 Madison County NB;['http://rwis.kytc.ky.gov/itscams/D07/current_I75MCNB.jpg']
None;36.900878;-84.135264;I-75 @ MP 23;['http://rwis.kytc.ky.gov/itscams/D11a/snap_c1.jpg']
None;37.081246;-84.09933;I-75 @ MP 36;['http://rwis.kytc.ky.gov/itscams/D11/current_I75MP36.jpg']
None;38.18302184;-83.55617163;I-64 @ KY801 near Morehead I-64 @ KY801 near Morehead I-64 @ KY801 near Morehead;['http://rwis.kytc.ky.gov/itscams/D09/current_I64M133.jpg']
None;38.68310354;-83.78805402;US68 @ Ohio River near Maysville;['http://rwis.kytc.ky.gov/itscams/D09/current_MAYUS68.jpg']
None;37.78778605;-83.64856152;Mountain Parkway MP36 - Slade;['http://rwis.kytc.ky.gov/itscams/D10/current_d10mp36.jpg']
None;37.075851;-82.810138;US-119 at Pine Mountain;['http://rwis.kytc.ky.gov/itscams/D12/current_D12letc.jpg']
None;37.159763;-82.649029;US23 & US119 at Jenkins;['http://rwis.kytc.ky.gov/itscams/D12/current_us23119.jpg']
None;38.08939206;-84.46703275;I-75 @ Russell Cave Rd;['http://rwis.kytc.ky.gov/itscams/D07/current_I75russ.jpg']
None;38.06748081;-84.44606709;I - 75 @ Bryan Station;['http://rwis.kytc.ky.gov/itscams/D07/current_I75BYST.jpg']
None;38.02200563;-84.41166259;I-75 @ Man O War;['http://rwis.kytc.ky.gov/itscams/D07/current_I75manw.jpg']
None;37.88444616;-84.3400344;Clays Ferry Bridge NB Above Deck;['http://rwis.kytc.ky.gov/itscams/D07/current_I75CLNB.jpg']
None;38.77857819;-84.76599087;I-71 SB MP 66.9 @ KY 562 - Gallatin;['http://rwis.kytc.ky.gov/itscams/D06/current_I710665.jpg']
None;38.85014278;-84.66551878;I-71 SB MP 73.9 - Boone Co.;['http://rwis.kytc.ky.gov/itscams/D06/current_I710673.jpg']
None;37.77777181;-85.52467637;BG Parkway MP 18.5 Bardstown;['http://rwis.kytc.ky.gov/itscams/D04/current_bgparky.JPG']
None;37.1677411;-85.96232416;I-65 MP 55;['http://rwis.kytc.ky.gov/itscams/D03/current_I65MP55.jpg']
None;36.93455819;-86.41799471;I-65 @ US231;['http://rwis.kytc.ky.gov/itscams/D03/current_I652313.jpg']
None;36.90134707;-86.39049768;US 231 @ Natcher Pky.;['http://rwis.kytc.ky.gov/itscams/D03/current_natch03.jpg']
CCTV05029;38.238614;-85.626111;I-64 at I-264;['http://www.trimarc.org/images/milestone/CCTV_05_64_0121.jpg']
CCTV05063;38.258167;-85.764833;I-64 at Frazier Museum;['http://www.trimarc.org/images/milestone/CCTV_05_64_0041.jpg']
CCTV05030;38.229639;-85.597533;I-64 at Oxmoor Farm Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_64_0138.jpg']
CCTV05033;38.136886;-85.705892;I-65 at Outer Loop;['http://www.trimarc.org/images/milestone/CCTV_05_65_1267.jpg']
CCTV05035;38.185242;-85.812508;I-264 at Dixie Hwy.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0075.jpg']
CCTV05036;38.189347;-85.780981;I-264 at Taylor Blvd.;['http://www.trimarc.org/images/snapshots/CCTV036.jpg']
CCTV05038;38.288479;-85.646294;I-264 at I-71;['http://www.trimarc.org/images/milestone/CCTV_05_71_0051.jpg']
CCTV05039;38.291639;-85.650625;I-71 at I-264;['http://www.trimarc.org/images/milestone/CCTV_05_71_0048.jpg']
CCTV05040;38.292244;-85.639967;I-71 N. of I-264;['http://www.trimarc.org/images/milestone/CCTV_05_71_0055.jpg']
CCTV05042;38.236033;-85.658056;I-64 at Cannons Ln.;['http://www.trimarc.org/images/milestone/CCTV_05_64_0104.jpg']
CCTV05043;38.23575;-85.641708;I-64 at Breckenridge Ln.;['http://www.trimarc.org/images/milestone/CCTV_05_64_0114.jpg']
CCTV05044;38.224303;-85.539453;I-64 at Blankenbaker Ln.;['http://www.trimarc.org/images/snapshots/CCTV044.jpg']
CCTV05046;38.224239;-85.505781;I-265 at I-64;['http://www.trimarc.org/images/milestone/CCTV_05_265_0256.jpg']
CCTV05047;38.222058;-85.493911;I-64 at English Station Rd.;['http://www.trimarc.org/images/snapshots/CCTV047.jpg']
CCTV05049;38.218206;-85.416036;I-64 at Clark Station;['http://www.trimarc.org/images/snapshots/CCTV049.jpg']
CCTV05050;38.217033;-85.40785;I-64 at Jeff./Shelby Co. Line;['http://www.trimarc.org/images/snapshots/CCTV050.jpg']
CCTV05052;38.262228;-85.723783;I-71 at Frankfort Ave.;['http://www.trimarc.org/images/milestone/CCTV_05_71_0001.jpg']
CCTV05053;38.188042;-85.829481;I-264 W. of Dixie Hwy., E. of Crums Ln.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0065.jpg']
CCTV05054;38.195394;-85.828858;I-264 at Crums Ln.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0060.jpg']
CCTV05057;38.240939;-85.8151;I-264 at Virginia Ave./Dumensil St.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0027.jpg']
CCTV05059;38.267431;-85.807478;I-264 at Bank St.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0007.jpg']
CCTV05060;38.276903;-85.806503;I-64 at I-264;['http://www.trimarc.org/images/milestone/CCTV_05_64_0012.jpg']
CCTV05062;38.258349;-85.754329;KFC Yum! Center;['']
CCTV05065;38.25618;-85.75339;2nd and Main;['http://www.trimarc.org/images/snapshots/CCTV065.jpg']
CCTV05056;38.220994;-85.822056;I-264 at Bells Ln.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0041.jpg']
CCTV05032;38.114503;-85.700872;I-65 at I-265;['http://www.trimarc.org/images/milestone/CCTV_05_65_1252.jpg']
CCTV05028;38.266553;-85.77965;I-64 EB at 22nd Street 3.1;['http://www.trimarc.org/images/milestone/CCTV_05_64_0030.jpg']
CCTV05071;38.330691;-85.540881;I-71 North of I-265 @ 11.8 MM;['http://www.trimarc.org/images/milestone/CCTV_05_71_0116.jpg']
CCTV05073;38.251788;-85.618429;I-264 at Shelbyville Rd;['http://www.trimarc.org/images/milestone/CCTV_05_264_0199.jpg']
CCTV05074;38.221628;-85.650111;I-264 at Taylorsville Rd;['http://www.trimarc.org/images/milestone/CCTV_05_264_0170.jpg']
CCTV05079;38.26974;-85.500562;I-265 at Old Henry Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_265_0287.jpg']
CCTV05010;38.189794;-85.72845;I-65 at I-264;['http://www.trimarc.org/images/milestone/CCTV_05_65_1307.jpg']
CCTV05002;38.224383;-85.750858;I-65 adj. Arthur Street;['http://www.trimarc.org/images/snapshots/CCTV002.jpg']
CCTV05001;38.207833;-85.751936;I-65 next to Crittenden Dr.;['http://www.trimarc.org/images/milestone/CCTV_05_65_1327.jpg']
CCTV05007;38.32726;-85.547304;I-71 South at MP 11;['http://www.trimarc.org/images/milestone/CCTV_05_71_0112.jpg']
CCTV05009;38.202653;-85.736881;I-65 adj. to Fairgrounds;['http://www.trimarc.org/images/snapshots/CCTV009.jpg']
CCTV05012;38.201636;-85.688789;I-264 at Newburg Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0145.jpg']
CCTV05013;38.157736;-85.719975;I-65 at Fern Valley Rd.;['http://www.trimarc.org/images/snapshots/CCTV013.jpg']
CCTV05016;38.274958;-85.812678;I-64 near I-264 (West Louisville);['http://www.trimarc.org/images/milestone/CCTV_05_64_0008.jpg']
CCTV05018;38.258674;-85.744449;I-64 near Slugger Field;['http://www.trimarc.org/images/milestone/CCTV_05_64_0050.jpg']
CCTV05019;38.256158;-85.721175;I-64 at Mellwood Ave.;['http://www.trimarc.org/images/milestone/CCTV_05_64_0068.jpg']
CCTV05021;38.274263;-85.787427;I-64 West of 22nd St.;['http://www.trimarc.org/images/milestone/CCTV_05_64_0022.jpg']
CCTV05022;38.274619;-85.697725;I-71 at Zorn Ave.;['http://www.trimarc.org/images/snapshots/CCTV022.jpg']
CCTV05037;38.195539;-85.708436;I-264 at Poplar Level Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0133.jpg']
CCTV05066;38.25493;-85.75333;2nd and Market;['http://www.trimarc.org/images/snapshots/CCTV066.jpg']
CCTV05041;38.242286;-85.684672;I-64 E. of Cochran Hill Tunnel;['http://www.trimarc.org/images/milestone/CCTV_05_64_0088.jpg']
CCTV05045;38.223081;-85.507728;I-64 at I-265;['http://www.trimarc.org/images/milestone/CCTV_05_64_0189.jpg']
CCTV05048;38.221514;-85.460008;I-64 at Echo Trail;['http://www.trimarc.org/images/snapshots/CCTV048.jpg']
CCTV05068;38.24583;-85.75146;Brook and Broadway;['http://www.trimarc.org/images/snapshots/CCTV068.jpg']
CCTV05069;38.24576;-85.75481;2nd and Broadway;['http://www.trimarc.org/images/snapshots/CCTV069.jpg']
CCTV05075;38.210332;-85.671682;I-264 at Bardstown Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0156.jpg']
CCTV05085;38.120618;-85.779346;KY 841 at New Cut Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_841_0060.jpg']
CCTV05077;38.297018;-85.547249;I-265 at Westport Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_265_0325.jpg']
CCTV05078;38.28645;-85.515304;I-265 at LaGrange Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_265_0305.jpg']
CCTV05080;38.241681;-85.503818;I-265 at Shelbyville Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_265_0268.jpg']
CCTV05051;38.313175;-85.584431;I-71 at I-265;['http://www.trimarc.org/images/milestone/CCTV_05_71_0089.jpg']
CCTV05055;38.206231;-85.827581;I-264 at Cane Run Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0052.jpg']
CCTV05058;38.253936;-85.805725;I-264 at River Park Dr.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0016.jpg']
CCTV05061;38.26465;-85.6234;I-264 at Westport Rd.;['http://www.trimarc.org/images/milestone/CCTV_05_264_0208.jpg']
CCTV05082;38.141809;-85.584026;I-265 at Bardstown Rd;['http://www.trimarc.org/images/milestone/CCTV_05_265_0173.jpg']
CCTV05081;38.189286;-85.509157;I-265 at Taylorsville Rd;['http://www.trimarc.org/images/milestone/CCTV_05_265_0231.jpg']
CCTV05083;38.11777;-85.64376;I-265 at Smyrna Pkwy;['http://www.trimarc.org/images/milestone/CCTV_05_265_0135.jpg']
CCTV05084;38.109725;-85.675979;I-265 at Preston Hwy;['http://www.trimarc.org/images/milestone/CCTV_05_265_0117.jpg']
CCTV05003;38.233086;-85.750586;I-65 at St. Catherine;['http://www.trimarc.org/images/snapshots/CCTV003.jpg']
CCTV05008;38.301333;-85.608349;I-71 N. at Barbour Ln Overpass;['http://www.trimarc.org/images/milestone/CCTV_05_71_0074.jpg']
CCTV05011;38.190428;-85.738092;I-264 at Freedom Way;['http://www.trimarc.org/images/milestone/CCTV_05_264_0116.jpg']
CCTV05099;38.30701;-85.575605;KY22 East at I-265;['http://www.trimarc.org/images/milestone/CCTV_05_ADMS112_KY22-EB.jpg']
CCTV05017;38.258642;-85.765308;I-64 at 9th St.;['http://www.trimarc.org/images/snapshots/CCTV017.jpg']
CCTV05020;38.24755;-85.700581;I-64 at Grinstead Dr.;['http://www.trimarc.org/images/snapshots/CCTV020.jpg']
CCTV05023;38.286186;-85.679264;I-71 at Indian Hills Ave.;['http://www.trimarc.org/images/snapshots/CCTV023.jpg']
CCTV05027;38.233218;-85.608779;I-64 W of Oxmoor Farm Overpass;['http://www.trimarc.org/images/snapshots/CCTV027.jpg']
CCTV05031;38.223081;-85.577975;I-64 at Hurstbourne Ln.;['http://www.trimarc.org/images/snapshots/CCTV031.jpg']
CCTV05034;38.178044;-85.719869;I-65 at Grade Ln.;['http://www.trimarc.org/images/snapshots/CCTV034.jpg']
CCTV05072;38.279806;-85.635885;I-264 at Brownsboro Rd;['http://www.trimarc.org/images/milestone/CCTV_05_264_0221.jpg']
CCTV05110;38.315675;-85.584868;KY841 at I-71;['http://www.trimarc.org/images/milestone/CCTV_05_841_0349.jpg']
CCTV05111;38.317716;-85.597479;KY841 near I-71;['http://www.trimarc.org/images/milestone/CCTV_05_841_0356.jpg']
CCTV05112;38.319108;-85.606409;KY841 near US42 exit;['http://www.trimarc.org/images/milestone/CCTV_05_841_0361.jpg']
CCTV05113;38.321369;-85.615962;KY841 at US42 entrance ramp;['http://www.trimarc.org/images/milestone/CCTV_05_841_0366.jpg']
CCTV05114;38.323321;-85.618942;KY841 at tunnel entrance;['http://www.trimarc.org/images/milestone/CCTV_05_841_0369.jpg']
CCTV05115;38.327656;-85.626076;KY841 at tunnel entrance;['http://www.trimarc.org/images/milestone/CCTV_05_841_0373.jpg']
CCTV05116;38.32977;-85.628654;KY841 near Harrods Creek;['http://www.trimarc.org/images/milestone/CCTV_05_841_0375.jpg']
CCTV05117;38.335008;-85.634538;KY841 at MP 38;['http://www.trimarc.org/images/milestone/CCTV_05_841_0380.jpg']
CCTV05118;38.339468;-85.639506;KY841 south of Lewis and Clark Bridge;['http://www.trimarc.org/images/milestone/CCTV_05_841_0384.jpg']
CCTV05131;38.267017;-85.744935;I-65 on the Kennedy Bridge at MP 137;['http://www.trimarc.org/images/milestone/CCTV_05_65_1370.jpg']
CCTV05123;38.261047;-85.735298;I-64 at the 5.5 MM;['http://www.trimarc.org/images/milestone/CCTV_05_64_0055.jpg']
CCTV05124;38.261042;-85.730324;I-64 at the 5.8 MM;['http://www.trimarc.org/images/milestone/CCTV_05_64_0058.jpg']
CCTV05125;38.26136;-85.725886;I-64 WB at the 6.1 MM;['http://www.trimarc.org/images/milestone/CCTV_05_64_0061.jpg']
CCTV05126;38.260707;-85.72608;I-64 at 6.3 MM;['http://www.trimarc.org/images/milestone/CCTV_05_64_0063.jpg']
CCTV06030;39.034924;-84.600641;I-71/I-75 at I-275;['http://www.trimarc.org/images/milestone/CCTV_06_75_1847.jpg']
CCTV06027;39.049779;-84.549766;I-71/I-75 at Dixie Hwy;['http://www.trimarc.org/images/milestone/CCTV_06_75_1877.jpg']
CCTV06028;39.05143;-84.566327;I-71/I-75 at N of Buttermilk Pike;['http://www.trimarc.org/images/milestone/CCTV_06_75_1868.jpg']
CCTV06024;39.08087;-84.52272;I-71/I-75 at 12th St;['http://www.trimarc.org/images/milestone/CCTV_06_75_1908.jpg']
CCTV05120;38.260815;-85.740429;I-64 at the 5.3 MM;['http://www.trimarc.org/images/milestone/CCTV_05_64_0053.jpg']
CCTV05128;38.254501;-85.742095;I-65 near I-64 and I-71;['http://www.trimarc.org/images/milestone/CCTV_05_65_1361.jpg']
CCTV05130;38.262257;-85.742209;I-65 on the Kennedy Bridge at MP 136.8;['http://www.trimarc.org/images/milestone/CCTV_05_65_1368.jpg']
CCTV05129;38.25933;-85.741192;I-65 south at the Kennedy Bridge;['http://www.trimarc.org/images/milestone/CCTV_05_65_1365.jpg']
CCTV06023;39.086807;-84.522802;I-71/I-75 N on Brent Spence Bridge;['http://www.trimarc.org/images/milestone/CCTV_06_75_1911.jpg']
CCTV06025;39.064305;-84.521547;I-71/I-75 at Cut in the Hill;['http://www.trimarc.org/images/milestone/CCTV_06_75_1896.jpg']
CCTV06032;39.011906;-84.633224;I-71/I-75 at Turfway Rd;['http://www.trimarc.org/images/milestone/CCTV_06_75_1823.jpg']
CCTV06026;39.058768;-84.53853;I-71/I-75 at Kyles Ln;['http://www.trimarc.org/images/milestone/CCTV_06_75_1886.jpg']
CCTV06029;39.04637;-84.57494;I-71/I-75 at Buttermilk Pike;['http://www.trimarc.org/images/milestone/CCTV_06_75_1863.jpg']
CCTV06031;39.025822;-84.613453;I-71/I-75 at Donaldson Hwy;['http://www.trimarc.org/images/milestone/CCTV_06_75_1838.jpg']
CCTV05086;38.307349;-85.597315;I-71 at MM 8.5 just south of I-265;['http://www.trimarc.org/images/milestone/CCTV_05_71_0082.jpg']
CCTV06033;39.001342;-84.64842;I-71/I-75 at Burlington Pike;['http://www.trimarc.org/images/milestone/CCTV_06_75_1812.jpg']
CCTV06034;38.984552;-84.642151;I-71/I-75 at US-42;['http://www.trimarc.org/images/milestone/CCTV_06_75_1801.jpg']
CCTV06055;39.081008;-84.708573;I-275 at KY 237;['http://www.trimarc.org/images/milestone/CCTV_06_275_0070.jpg']
CCTV05098;38.31277;-85.567799;KY22 West at I-265;['http://www.trimarc.org/images/milestone/CCTV_05_ADMS111_KY22-WB.jpg']
CCTV05121;38.259705;-85.739411;I-64 near I-65;['http://www.trimarc.org/images/milestone/CCTV_05_64_0054-1.jpg']
CCTV05122;38.259696;-85.739358;I-64 near I-65;['http://www.trimarc.org/images/milestone/CCTV_05_64_0054-2.jpg']
CCTV06051;39.055124;-84.626084;I-275 at Mineola Pike;['http://www.trimarc.org/images/milestone/CCTV_06_275_0020.jpg']
CCTV06052;39.06969;-84.64961;I-275 East of KY 212/Aiport;['http://www.trimarc.org/images/milestone/CCTV_06_275_0037.jpg']
CCTV06054;39.078321;-84.69048;I-275 East of KY 237;['http://www.trimarc.org/images/milestone/CCTV_06_275_0060.jpg']
CCTV06057;39.087752;-84.793139;I-275 at KY 8/Petersburg Exit;['http://www.trimarc.org/images/milestone/CCTV_06_275_0116.jpg']
CCTV06053;39.073604;-84.670966;I-275 at Petersburg Rd Overpass;['http://www.trimarc.org/images/milestone/CCTV_06_275_0048.jpg']
CCTV06058;39.093536;-84.81325;I-275 East of KY/IN Border;['http://www.trimarc.org/images/milestone/CCTV_06_275_0128.jpg']
CCTV06059;38.957018;-84.634987;I-71/I-75 at Mt. Zion Rd;['http://www.trimarc.org/images/milestone/CCTV_06_75_1781.jpg']
CCTV06056;39.084599;-84.74395;I-275 West of KY 237;['http://www.trimarc.org/images/milestone/CCTV_06_275_0089.jpg']
